Date,AvgDepthtoGroundwater,Rivercfc,siteID
4/1/1997,247.6,924,Avg
5/1/1997,,4745,Avg
6/1/1997,165.1,5720,Avg
7/1/1997,220.95,831,Avg
8/1/1997,215.95,991,Avg
9/1/1997,215.75,835,Avg
10/1/1997,209.75,2317,Avg
11/1/1997,281.2,1400,Avg
12/1/1997,232.55,1090,Avg
1/1/1998,235.9,938,Avg
2/1/1998,174.8,1110,Avg
3/1/1998,160.77,1558,Avg
4/1/1998,165.85,892,Avg
5/1/1998,146.27,2400,Avg
6/1/1998,185.83,502,Avg
7/1/1998,181.13,506,Avg
8/1/1998,181.68,542,Avg
9/1/1998,183.15,521,Avg
10/1/1998,185.74,433,Avg
11/1/1998,181.44,864,Avg
12/1/1998,183.22,769,Avg
1/1/1999,183.77,1028,Avg
2/1/1999,184.1,852,Avg
3/1/1999,181.23,533,Avg
4/1/1999,113.2,316,Avg
5/1/1999,206.3,3243,Avg
6/1/1999,167.9,2770,Avg
7/1/1999,178.08,958,Avg
8/1/1999,137.03,2198,Avg
9/1/1999,152.78,1018,Avg
10/1/1999,159.04,728,Avg
11/1/1999,163.73,777,Avg
12/1/1999,167.39,729,Avg
1/1/2000,165.76,779,Avg
2/1/2000,156.84,856,Avg
3/1/2000,154.9,1033,Avg
4/1/2000,144.35,740,Avg
5/1/2000,158.88,831,Avg
6/1/2000,144.94,815,Avg
7/1/2000,141.13,564,Avg
8/1/2000,152.28,572,Avg
9/1/2000,172.55,487,Avg
10/1/2000,173.55,530,Avg
11/1/2000,178.02,497,Avg
12/1/2000,175.52,636,Avg
1/1/2001,175.59,644,Avg
2/1/2001,174.4,777,Avg
3/1/2001,169.4,500,Avg
4/1/2001,167.16,431,Avg
5/1/2001,153.17,1657,Avg
6/1/2001,165.99,631,Avg
7/1/2001,177.5,383,Avg
8/1/2001,180.04,303,Avg
9/1/2001,178.52,383,Avg
10/1/2001,163.24,239,Avg
11/1/2001,177.24,580,Avg
12/1/2001,179.28,586,Avg
1/1/2002,175.46,598,Avg
2/1/2002,181.97,427,Avg
3/1/2002,178.59,363,Avg
4/1/2002,175.88,347,Avg
5/1/2002,172.04,541,Avg
6/1/2002,172.96,441,Avg
7/1/2002,178.85,345,Avg
8/1/2002,172.67,305,Avg
9/1/2002,172.57,282,Avg
10/1/2002,179.36,182,Avg
11/1/2002,180.23,379,Avg
12/1/2002,172.55,436,Avg
1/1/2003,172.57,461,Avg
2/1/2003,173.42,519,Avg
3/1/2003,158.05,364,Avg
4/1/2003,165.49,419,Avg
5/1/2003,158.22,546,Avg
6/1/2003,167.2,359,Avg
7/1/2003,174.52,299,Avg
8/1/2003,177.52,257,Avg
9/1/2003,179.67,147,Avg
10/1/2003,172.4,82,Avg
11/1/2003,162.68,462,Avg
12/1/2003,157.37,525,Avg
1/1/2004,152.8,571,Avg
2/1/2004,161.87,477,Avg
3/1/2004,156.09,698,Avg
4/1/2004,135.79,1281,Avg
5/1/2004,102.73,2154,Avg
6/1/2004,160.66,354,Avg
7/1/2004,174.84,271,Avg
8/1/2004,180.3,199,Avg
9/1/2004,179.11,132,Avg
10/1/2004,173.06,151,Avg
11/1/2004,157.62,703,Avg
12/1/2004,147.89,960,Avg
1/1/2005,157.19,737,Avg
2/1/2005,152.76,923,Avg
3/1/2005,148.92,1075,Avg
4/1/2005,97.92,3976,Avg
5/1/2005,98.46,5054,Avg
6/1/2005,107.1,4015,Avg
7/1/2005,162.76,363,Avg
8/1/2005,166.49,543,Avg
9/1/2005,188.78,297,Avg
10/1/2005,175.08,455,Avg
11/1/2005,167.55,826,Avg
12/1/2005,168.34,675,Avg
1/1/2006,157.77,553,Avg
2/1/2006,179.61,578,Avg
3/1/2006,169.1,292,Avg
4/1/2006,159.57,441,Avg
5/1/2006,163.87,406,Avg
6/1/2006,164.42,531,Avg
7/1/2006,174.54,283,Avg
8/1/2006,142.92,1542,Avg
9/1/2006,178.55,271,Avg
10/1/2006,156.5,889,Avg
11/1/2006,146.43,1090,Avg
12/1/2006,155.29,970,Avg
1/1/2007,165.52,671,Avg
2/1/2007,157.35,844,Avg
3/1/2007,132.72,1752,Avg
4/1/2007,139.21,1117,Avg
5/1/2007,115.35,2355,Avg
6/1/2007,142,841,Avg
7/1/2007,166.27,340,Avg
8/1/2007,174.48,317,Avg
9/1/2007,179.3,260,Avg
10/1/2007,177.1,202,Avg
11/1/2007,159.56,707,Avg
12/1/2007,148.97,937,Avg
1/1/2008,155.49,800,Avg
2/1/2008,150.91,1046,Avg
3/1/2008,124.7,2119,Avg
4/1/2008,107.52,2857,Avg
5/1/2008,110.33,2884,Avg
6/1/2008,109.48,2821,Avg
7/1/2008,143.4,829,Avg
8/1/2008,162.19,503,Avg
9/1/2008,170.92,367,Avg
10/1/2008,167.73,314,Avg
11/1/2008,164.64,495,Avg
12/1/2008,164.59,587,Avg
1/1/2009,157.87,783,Avg
2/1/2009,158.76,713,Avg
3/1/2009,149.87,707,Avg
4/1/2009,131.27,1378,Avg
5/1/2009,91.67,3829,Avg
6/1/2009,116.22,1962,Avg
7/1/2009,162.2,473,Avg
8/1/2009,164.48,409,Avg
9/1/2009,163.68,453,Avg
10/1/2009,171.55,309,Avg
11/1/2009,163.16,581,Avg
12/1/2009,166.56,634,Avg
1/1/2010,163.52,720,Avg
2/1/2010,166.58,675,Avg
3/1/2010,158.89,657,Avg
4/1/2010,110.69,2917,Avg
5/1/2010,111.92,2718,Avg
6/1/2010,144.1,715,Avg
7/1/2010,167.79,340,Avg
8/1/2010,160.99,559,Avg
9/1/2010,168.06,551,Avg
10/1/2010,179.49,182,Avg
11/1/2010,162.21,590,Avg
12/1/2010,145.77,1216,Avg
1/1/2011,167.32,691,Avg
2/1/2011,163.97,693,Avg
3/1/2011,158.57,528,Avg
4/1/2011,165.28,372,Avg
5/1/2011,157.53,556,Avg
6/1/2011,157.68,477,Avg
7/1/2011,166.56,340,Avg
8/1/2011,166.8,329,Avg
9/1/2011,176.94,130,Avg
10/1/2011,176.2,173,Avg
11/1/2011,150.49,962,Avg
12/1/2011,149.56,1026,Avg
1/1/2012,165.64,570,Avg
2/1/2012,156.37,649,Avg
3/1/2012,148.93,907,Avg
4/1/2012,137.65,842,Avg
5/1/2012,151.37,510,Avg
6/1/2012,155.47,430,Avg
7/1/2012,173.28,192,Avg
8/1/2012,176.23,196,Avg
9/1/2012,189.79,69,Avg
10/1/2012,189.14,124,Avg
11/1/2012,172.34,354,Avg
12/1/2012,151.74,745,Avg
1/1/2013,172.41,369,Avg
2/1/2013,170.38,461,Avg
3/1/2013,167.78,326,Avg
4/1/2013,164.19,353,Avg
5/1/2013,166.6,412,Avg
6/1/2013,174.1,287,Avg
7/1/2013,181.43,73,Avg
8/1/2013,186.67,86,Avg
9/1/2013,141.87,1644,Avg
10/1/2013,155.32,1087,Avg
11/1/2013,148.07,867,Avg
12/1/2013,159.71,589,Avg
1/1/2014,163.38,557,Avg
2/1/2014,163.54,558,Avg
3/1/2014,157.2,466,Avg
4/1/2014,160.82,403,Avg
5/1/2014,144.89,667,Avg
6/1/2014,156.33,438,Avg
7/1/2014,150.77,668,Avg
8/1/2014,161.25,236,Avg
9/1/2014,165.61,248,Avg
10/1/2014,166.67,258,Avg
11/1/2014,153.95,715,Avg
12/1/2014,147.58,821,Avg
1/1/2015,158.39,622,Avg
2/1/2015,156.48,769,Avg
3/1/2015,148.28,820,Avg
4/1/2015,153.59,444,Avg
5/1/2015,140.93,1334,Avg
6/1/2015,112.3,2146,Avg
7/1/2015,139.35,774,Avg
8/1/2015,151.35,462,Avg
9/1/2015,162.55,181,Avg
10/1/2015,157.34,424,Avg
11/1/2015,152.29,471,Avg
12/1/2015,125.09,1822,Avg
1/1/2016,152.74,652,Avg
2/1/2016,150.64,855,Avg
3/1/2016,144.91,859,Avg
4/1/2016,142.75,741,Avg
5/1/2016,130.35,1332,Avg
6/1/2016,122.38,1272,Avg
7/1/2016,152.82,428,Avg
8/1/2016,157.07,278,Avg
9/1/2016,166.36,169,Avg
10/1/2016,170.96,83,Avg
11/1/2016,153.59,515,Avg
12/1/2016,146.86,785,Avg
1/1/2017,144.25,894,Avg
2/1/2017,142.03,975,Avg
3/1/2017,113.41,2297,Avg
4/1/2017,89.85,3439,Avg
5/1/2017,62.49,4820,Avg
6/1/2017,130.61,960,Avg
7/1/2017,156.73,375,Avg
8/1/2017,156.72,304,Avg
9/1/2017,171.92,277,Avg
10/1/2017,145.76,615,Avg
11/1/2017,135.04,1201,Avg
12/1/2017,139.97,1110,Avg
4/1/1997,247.6,924,1
5/1/1997,,4530,1
6/1/1997,198.1,5720,1
7/1/1997,265.1,831,1
8/1/1997,256.5,1030,1
9/1/1997,260.4,954,1
10/1/1997,264.5,2330,1
11/1/1997,281.2,1290,1
12/1/1997,278,1050,1
1/1/1998,285.1,913,1
2/1/1998,275,1030,1
3/1/1998,252.6,1570,1
4/1/1998,250.7,1050,1
5/1/1998,230.3,2620,1
6/1/1998,255.4,794,1
7/1/1998,252.3,712,1
8/1/1998,255.3,722,1
9/1/1998,259,734,1
10/1/1998,265.13,648,1
11/1/1998,271.83,879,1
12/1/1998,269.67,824,1
1/1/1999,283.8,1030,1
2/1/1999,277.4,857,1
3/1/1999,269.9,573,1
4/1/1999,,525,1
5/1/1999,250.5,3600,1
6/1/1999,,,1
7/1/1999,269.8,887,1
8/1/1999,237.6,2250,1
9/1/1999,252.4,1190,1
10/1/1999,259.6,804,1
11/1/1999,282.2,781,1
12/1/1999,290.8,736,1
1/1/2000,287.6,696,1
2/1/2000,265.4,802,1
3/1/2000,259.7,989,1
4/1/2000,252.7,892,1
5/1/2000,249.4,939,1
6/1/2000,249,1040,1
7/1/2000,254.2,810,1
8/1/2000,256.7,701,1
9/1/2000,259.1,758,1
10/1/2000,284.2,394,1
11/1/2000,292.4,462,1
12/1/2000,291.1,581,1
1/1/2001,290.3,616,1
2/1/2001,285.8,776,1
3/1/2001,263.2,549,1
4/1/2001,261.5,601,1
5/1/2001,239.6,2410,1
6/1/2001,254.3,881,1
7/1/2001,254.7,633,1
8/1/2001,263.2,412,1
9/1/2001,281.63,484,1
10/1/2001,274.7,323,1
11/1/2001,288.6,484,1
12/1/2001,294.5,550,1
1/1/2002,291.6,610,1
2/1/2002,304.13,419,1
3/1/2002,276.5,526,1
4/1/2002,264.1,558,1
5/1/2002,259.8,608,1
6/1/2002,259.8,670,1
7/1/2002,265.3,547,1
8/1/2002,,,1
9/1/2002,265.1,280,1
10/1/2002,277.4,209,1
11/1/2002,304.5,362,1
12/1/2002,293.4,429,1
1/1/2003,293.1,438,1
2/1/2003,284,504,1
3/1/2003,276.6,407,1
4/1/2003,272.4,468,1
5/1/2003,263.8,604,1
6/1/2003,260.7,507,1
7/1/2003,260.1,452,1
8/1/2003,264.1,391,1
9/1/2003,278,202,1
10/1/2003,278.5,124,1
11/1/2003,292.67,442,1
12/1/2003,302,543,1
1/1/2004,301,573,1
2/1/2004,286.75,468,1
3/1/2004,273.2,815,1
4/1/2004,262.4,1440,1
5/1/2004,,,1
6/1/2004,272.6,541,1
7/1/2004,269,456,1
8/1/2004,277,254,1
9/1/2004,264,224,1
10/1/2004,285.2,163,1
11/1/2004,279.8,790,1
12/1/2004,280.75,975,1
1/1/2005,288.4,683,1
2/1/2005,274.8,857,1
3/1/2005,266.4,1140,1
4/1/2005,226,4420,1
5/1/2005,220,5140,1
6/1/2005,219.4,4250,1
7/1/2005,278.5,479,1
8/1/2005,265.3,532,1
9/1/2005,273.4,333,1
10/1/2005,,,1
11/1/2005,267.3,913,1
12/1/2005,339.2,672,1
1/1/2006,347,554,1
2/1/2006,342.67,570,1
3/1/2006,261.2,403,1
4/1/2006,252.1,600,1
5/1/2006,256.4,554,1
6/1/2006,259.4,737,1
7/1/2006,270.7,414,1
8/1/2006,250.3,1210,1
9/1/2006,278.6,383,1
10/1/2006,268.4,783,1
11/1/2006,264,1090,1
12/1/2006,274.1,935,1
1/1/2007,285.8,587,1
2/1/2007,273.3,840,1
3/1/2007,238.1,2040,1
4/1/2007,255.4,1100,1
5/1/2007,232.9,2460,1
6/1/2007,254.2,1050,1
7/1/2007,264.56,492,1
8/1/2007,265.86,483,1
9/1/2007,274.06,394,1
10/1/2007,284.56,283,1
11/1/2007,281.76,678,1
12/1/2007,279.96,1050,1
1/1/2008,288.06,796,1
2/1/2008,273.66,1040,1
3/1/2008,245.36,2170,1
4/1/2008,230.56,2940,1
5/1/2008,230.16,2920,1
6/1/2008,222.46,3240,1
7/1/2008,253.36,911,1
8/1/2008,267.66,562,1
9/1/2008,277.96,547,1
10/1/2008,288.16,309,1
11/1/2008,291.26,412,1
12/1/2008,287.56,731,1
1/1/2009,287.16,794,1
2/1/2009,282.06,655,1
3/1/2009,263.46,863,1
4/1/2009,242.76,1570,1
5/1/2009,210.16,3920,1
6/1/2009,229.66,2390,1
7/1/2009,252.86,699,1
8/1/2009,259.56,645,1
9/1/2009,272.56,410,1
10/1/2009,280.26,655,1
11/1/2009,304.35,583,1
12/1/2009,311.23,625,1
1/1/2010,300.36,722,1
2/1/2010,302.26,680,1
3/1/2010,289.36,698,1
4/1/2010,238.16,3030,1
5/1/2010,227.76,3110,1
6/1/2010,252.36,887,1
7/1/2010,263.26,502,1
8/1/2010,255.46,1120,1
9/1/2010,275.83,431,1
10/1/2010,284.05,225,1
11/1/2010,294.06,601,1
12/1/2010,284.86,1310,1
1/1/2011,302.26,683,1
2/1/2011,303.85,685,1
3/1/2011,284.36,618,1
4/1/2011,279.26,546,1
5/1/2011,271.66,738,1
6/1/2011,263.06,719,1
7/1/2011,258.85,541,1
8/1/2011,267.05,544,1
9/1/2011,294.46,189,1
10/1/2011,295.86,251,1
11/1/2011,283.86,776,1
12/1/2011,287.36,967,1
1/1/2012,301.56,516,1
2/1/2012,297.56,588,1
3/1/2012,277.66,1020,1
4/1/2012,266.56,912,1
5/1/2012,269.96,620,1
6/1/2012,268.66,667,1
7/1/2012,286.26,334,1
8/1/2012,281.96,421,1
9/1/2012,303.46,117,1
10/1/2012,296.66,253,1
11/1/2012,298.16,301,1
12/1/2012,288.06,718,1
1/1/2013,316.73,316,1
2/1/2013,307.56,457,1
3/1/2013,291.96,399,1
4/1/2013,292.36,486,1
5/1/2013,286.5,589,1
6/1/2013,287,499,1
7/1/2013,290.7,126,1
8/1/2013,293.9,143,1
9/1/2013,249.1,1810,1
10/1/2013,287.8,512,1
11/1/2013,281.8,781,1
12/1/2013,295.8,585,1
1/1/2014,298.6,602,1
2/1/2014,295,530,1
3/1/2014,279.1,629,1
4/1/2014,278,587,1
5/1/2014,264.4,827,1
6/1/2014,268.9,631,1
7/1/2014,265.9,802,1
8/1/2014,283.2,265,1
9/1/2014,278.1,363,1
10/1/2014,279,362,1
11/1/2014,282.1,717,1
12/1/2014,283.9,818,1
1/1/2015,286.9,621,1
2/1/2015,272.6,764,1
3/1/2015,257,939,1
4/1/2015,267.8,556,1
5/1/2015,227.4,2470,1
6/1/2015,225,2120,1
7/1/2015,259,780,1
8/1/2015,269.9,530,1
9/1/2015,280.3,254,1
10/1/2015,278.4,184,1
11/1/2015,264.8,1320,1
12/1/2015,261.9,1820,1
1/1/2016,290.1,605,1
2/1/2016,269.8,982,1
3/1/2016,262.5,978,1
4/1/2016,260.3,654,1
5/1/2016,236.6,1690,1
6/1/2016,233.44,1460,1
7/1/2016,261.84,656,1
8/1/2016,275.34,378,1
9/1/2016,286.94,250,1
10/1/2016,285.54,112,1
11/1/2016,276.04,454,1
12/1/2016,283.14,780,1
1/1/2017,278.44,825,1
2/1/2017,267.84,936,1
3/1/2017,223.84,2570,1
4/1/2017,207.04,3610,1
5/1/2017,193.04,4860,1
6/1/2017,246.54,1140,1
7/1/2017,259.54,607,1
8/1/2017,273.14,431,1
9/1/2017,288.44,437,1
10/1/2017,277.44,650,1
11/1/2017,272.84,1250,1
12/1/2017,281.74,1100,1
1/1/2018,299.84,,1
6/1/1997,132.1,5720,2
7/1/1997,176.8,831,2
8/1/1997,175.4,952,2
9/1/1997,171.1,954,2
10/1/1997,155,2330,2
11/1/1997,,,2
12/1/1997,187.1,1050,2
1/1/1998,186.7,913,2
2/1/1998,,,2
3/1/1998,165.1,1570,2
4/1/1998,,,2
5/1/1998,156.9,2620,2
6/1/1998,182,734,2
7/1/1998,178.3,712,2
8/1/1998,183.13,784,2
9/1/1998,177.25,734,2
10/1/1998,178.1,648,2
11/1/1998,186.7,879,2
12/1/1998,191.4,824,2
1/1/1999,191.1,1030,2
2/1/1999,193.1,857,2
3/1/1999,177.38,573,2
4/1/1999,,525,2
5/1/1999,162.1,3600,2
6/1/1999,167.9,2770,2
7/1/1999,176.25,887,2
8/1/1999,160.9,2660,2
9/1/1999,174.44,1190,2
10/1/1999,176.4,783,2
11/1/1999,190.5,781,2
12/1/1999,195.25,736,2
1/1/2000,196.75,696,2
2/1/2000,187.38,825,2
3/1/2000,178.1,989,2
4/1/2000,174.9,892,2
5/1/2000,177.8,968,2
6/1/2000,180.6,1040,2
7/1/2000,,,2
8/1/2000,182.3,701,2
9/1/2000,184.13,765,2
10/1/2000,186.1,406,2
11/1/2000,193.3,462,2
12/1/2000,191.6,581,2
1/1/2001,195.4,616,2
2/1/2001,196.4,782,2
3/1/2001,183.5,549,2
4/1/2001,181.7,601,2
5/1/2001,174.3,2130,2
6/1/2001,183.1,881,2
7/1/2001,187.1,652,2
8/1/2001,186.7,424,2
9/1/2001,187.7,523,2
10/1/2001,187,323,2
11/1/2001,195,582,2
12/1/2001,197.88,550,2
1/1/2002,198.7,616,2
2/1/2002,202.25,419,2
3/1/2002,195.3,513,2
4/1/2002,188.5,558,2
5/1/2002,187.25,1240,2
6/1/2002,196.7,710,2
7/1/2002,198.8,547,2
8/1/2002,199.6,508,2
9/1/2002,194.5,280,2
10/1/2002,200.9,220,2
11/1/2002,197.7,331,2
12/1/2002,,,2
1/1/2003,,,2
2/1/2003,205.7,504,2
3/1/2003,,,2
4/1/2003,,,2
5/1/2003,,,2
6/1/2003,211.73,507,2
7/1/2003,206.2,434,2
8/1/2003,202,391,2
9/1/2003,214.1,202,2
10/1/2003,207,118,2
11/1/2003,198.88,433,2
12/1/2003,195.7,543,2
1/1/2004,,,2
2/1/2004,197.25,468,2
3/1/2004,190.7,815,2
4/1/2004,181.8,1440,2
5/1/2004,,,2
6/1/2004,193.3,541,2
7/1/2004,198.7,456,2
8/1/2004,205.1,254,2
9/1/2004,227.7,224,2
10/1/2004,216.9,163,2
11/1/2004,227.6,707,2
12/1/2004,198.4,975,2
1/1/2005,233.3,768,2
2/1/2005,223.1,833,2
3/1/2005,221.9,1140,2
4/1/2005,202.7,4420,2
5/1/2005,160.1,5140,2
6/1/2005,164.3,4250,2
7/1/2005,206,479,2
8/1/2005,204.4,532,2
9/1/2005,213.1,333,2
10/1/2005,203.3,475,2
11/1/2005,204.6,792,2
12/1/2005,208.1,672,2
1/1/2006,214.3,562,2
2/1/2006,213.3,573,2
3/1/2006,199.1,418,2
